DialogBox;;"Über den ""Goto Mode"" können verschiedene Startpunkte eines Musters definiert werden. Diese Punkte können später über DCC oder ein anderes Protokoll angesprungen werden. Mit diesem Dialog kann geprüft werden ob das richtig funktioniert.|
Mit einem Druck auf die entsprechende Taste sollte das entsprechende Muster angezeigt werden.|
Zur Kontrolle wird die blaue LED am Modul mit der entsprechenden Helligkeit angesteuert.";"Different starting points of a pattern can be defined via the ""Goto Mode"". These points can later be accessed via DCC or another protocol. This dialog can be used to check whether this works correctly.|
The corresponding pattern should be displayed by pressing the corresponding button.|
As a check, the blue LED on the module is controlled with the appropriate brightness.";"Verschillende startpunten van een patroon kunnen worden gedefinieerd via de ""Ga naar modus"". Deze punten zijn later toegankelijk via DCC of een ander protocol. Dit dialoogvenster kan worden gebruikt om te controleren of dit correct werkt.|
Het bijbehorende patroon moet worden weergegeven door op de bijbehorende toets te drukken.|
Ter controle wordt de blauwe LED op de module bestuurd met de juiste helderheid.";"Différents points de départ d'un motif peuvent être définis via le ""Mode Goto"". Ces points sont accessibles ultérieurement via DCC ou un autre protocole. Cette boîte de dialogue peut être utilisée pour vérifier si cela fonctionne correctement. | 
En appuyant sur la touche correspondante, le motif correspondant doit être affiché. | 
À des fins de vérification, la LED bleue du module est contrôlée avec la luminosité appropriée.";;;
DialogBox;;Dieser Dialog kann mit STRG+'Zum Modul schicken' geöffnet werden ohne das die Daten erneut geschickt werden.;This dialog can be opened with CTRL + 'Send to module' without the data being sent again.;Dit dialoogvenster kan worden geopend met CTRL + 'Verzenden naar module' zonder dat de gegevens opnieuw worden verzonden.;Cette boîte de dialogue peut être ouverte avec CTRL 'Envoyer au module' sans que les données soient renvoyées.;;;
DialogBox;;CMD 0;CMD 0;CMD 0;CMD 0;;;
;;CMD 255;CMD 255;CMD 255;CMD 255;;;
DialogBox;;CMD:;CMD:;CMD:;CMD:;;;
DialogBox;;Ende;End;Einde;Fin;;;
;;;;;;;;
DialogBox;;"Der Parameter ""On_Min"" beschreibt wie viele Räume mindestens beleuchtet sein sollen. Nach dem Einschalten werden nach einer zufälligen Zeit so lange Lichter eingeschaltet bis die vorgegebene Anzahl erreicht ist. Dabei werden auch die Zimmer zufällig bestimmt";"The ""On_Min"" parameter describes the minimum number of rooms that should be illuminated. After switching on, lights are switched on after a random time until the specified number has been reached. The rooms are also chosen at random";"De parameter ""On_Min"" beschrijft het minimum aantal kamers dat moet worden verlicht. Na het inschakelen worden de lichten na een willekeurige tijd ingeschakeld totdat het opgegeven aantal is bereikt. De kamers worden ook willekeurig gekozen";"Le paramètre ""On_Min"" décrit le nombre minimum de pièces à éclairer. Après la mise sous tension, les lumières sont allumées après un temps aléatoire jusqu'à ce que le nombre spécifié soit atteint. Les chambres sont également choisies au hasard";;;
;;;;;;;;
DialogBox;UserForm_Other;UserForm1;UserForm1;UserForm1;UserForm1;;;
DialogBox;;Par1;Par1;Par1;Par1;;;
DialogBox;;Par2;Par2;Par2;Par2;;;
DialogBox;;Par3;Par3;Par3;Par3;;;
DialogBox;;Par4;Par4;Par4;Par4;;;
DialogBox;;Par5;Par5;Par5;Par5;;;
DialogBox;;Par6;Par6;Par6;Par6;;;
DialogBox;;Par7;Par7;Par7;Par7;;;
DialogBox;;Schalter für Zähler Funktion;Switch for counter function;Schakelaar voor tellerfunctie;Interrupteur pour fonction compteur;;;
DialogBox;;Eingang invertieren;Invert input;Ingang inverteren;Inverser l'entrée;;;
DialogBox;;Reset wenn lange betätigt;Reset when pressed for a long time;Reset wanneer lang ingedrukt;Réinitialiser en cas de pression prolongée;;;
DialogBox;;Auf und Abzähler (Zählrichtung am Ende umkehren);Up and down counter (reverse counting direction at the end);Op en neer teller (omgekeerde telrichting aan het einde);Compteur haut et bas (sens de comptage inversé à la fin);;;
DialogBox;;Am Ende wieder von vorne beginnen;At the end start all over again;Begin aan het einde opnieuw;À la fin recommencer à nouveau;;;
DialogBox;;Null überspringen (0 nur beim start oder Reset);Skip zero (0 only at start or reset);Sla nul over (0 alleen bij start of reset);Ignorer zéro (0 uniquement au démarrage ou à la réinitialisation);;;
;;;;;;;;
DialogBox;;UserForm_USB_Connection;UserForm_USB_Connection;UserForm_USB_Connection;UserForm_USB_Connection;;;
DialogBox;;Lade Main_1;Lade Main_1;Lade Main_1;Lade Main_1;;;
DialogBox;;zum PC;to PC;naar PC;au PC;;;
DialogBox;;Default;Default;Default;Default;;;
DialogBox;;Titel;Titel;Titel;Titel;;;
DialogBox;;"Achtung die größe und Position der Bilder ist unterschiedlich bei verschiedenen Rechnern ;-(|
Das hängt das von den Windows Vergrößerungseinstellungen ab. |
(siehe Bilder bei verschiedenen BS Auflösungen.pptx)|
|
Achtung: Auf meinem PC sind die Bilder kleiner als auf anderen Rechnern.";No translation needed;No translation needed;No translation needed;;;
DialogBox;;Keine Verbindung zum PC;No connection to the PC;Geen verbinding met de pc;Pas de connexion au PC;;;
DialogBox;;Prüfen;Check;Overwegen;Envisager;;;
DialogBox;;Umstellung der Sprache;Change of language;Verandering van taal;Changement de langue;;;
;;;;;;;;
;First found in;;;;;;;
VBA;M07_Save_Sheet_Data 184;Name des Bildes Eingeben (Gleichen Namen verwenden bei identischen Bildern);Enter the name of the image (use the same name for identical images);"Voer de naam van de afbeelding in.  
Gebruik dezelfde naam voor identieke afbeeldingen.";Entrez le nom de l'image (utilisez le même nom pour des images identiques);;;
VBA;M07_Save_Sheet_Data 420;Schreibe ; Writing ; schrijven; écriture;;;
VBA;M08_Load_Sheet_Data 352;Warte auf '; Waiting for '; wachten op '; Attendez ';;;
VBA;M08_Load_Sheet_Data 387;Fehler: Das Bild ';Error: the picture ';Fout: De afbeelding ';Erreur: l'image ';;;
VBA;M08_Load_Sheet_Data 387;' existiert nicht in folgenen Verzeichnissen:;does not exist in the following directories:; bestaat niet in de volgende mappen: ;n'existe pas dans les répertoires suivants:;;;
VBA;M08_Load_Sheet_Data 388;Bild nicht gefunden;Image not found;Afbeelding niet gevonden;Image non trouvée;;;
VBA;M08_Load_Sheet_Data 482;Lade ;Loading;Laden;Chargement;;;
VBA;M08_Load_Sheet_Data 556;Achtung: Soll die Seite ';Should the page ';Let op: Moet de pagina ';Attention: si la page ';;;
VBA;M08_Load_Sheet_Data 556; werden?;?; worden?; être?;;;
VBA;M07_Save_Sheet_Data 419;gespeichert;be saved; opgeslagen ;enregistré;;;
VBA;M08_Load_Sheet_Data 572;gelöscht;be deleted; verwijderd;deleted;;;
VBA;M09_Language 156;übersetzt;be translated; vertaald;traduit;;;
VBA;M17_Import_a_Decode_Macro 222;verglichen;be compared; vergeleken;comparé;;;
VBA;M08_Load_Sheet_Data 556;Unbekannte Seite entdeckt;Unknown page discovered;Onbekende pagina gevonden;Page inconnue découverte;;;
VBA;M20_Morsecode 27;Morsetext;Morse text;Morsetekst;Morse texte;;;
VBA;M20_Morsecode 28;7#3#Dauer Dit in ms;7#3#Dit duration in ms;7#3#Duur Dit in ms;7#3#Durée Dit en ms;;;
VBA;M20_Morsecode 29;Spruchanfang/-ende senden;Send beginning / end of message;Stuur begin of einde van het bericht;Envoyer le début / la fin du dicton;;;
VBA;M20_Morsecode 30;Nach dem Erstellen vorführen;Show off after creating;Laten zien na het maken;Montrer après avoir créé;;;
VBA;M20_Morsecode 32;{SOS} Rettet Hardi;{SOS} Save Hardi;{SOS} Red Hardi;{SOS} Enregistrer Hardi;;;
VBA;M20_Morsecode 34;Nein;No;Nee;Aucun;;;
VBA;M20_Morsecode 35;Ja;Yes;Ja;Oui;;;
VBA;M20_Morsecode 194;Unbekanntes Spezial Signal ';Unknown special signal';Onbekend speciaal signaal ';Signal spécial inconnu »;;;
VBA;M20_Morsecode 194;Unbekanntes Signal;Unknown signal;Onbekend signaal;Signal inconnu;;;
VBA;M20_Morsecode 225;Achtung die folgenden Zeichen existieren nicht im Morse Alphabet:;Warning the following characters do not exist in the Morse alphabet:;Waarschuwing: de volgende tekens bestaan ??niet in het Morse-alfabet:;Attention, les caractères suivants n'existent pas dans l'alphabet Morse:;;;
VBA;M20_Morsecode 227;Die Zeichen wurden weggelassen;The characters have been left out;De tekens zijn weggelaten;Les personnages ont été laissés de côté;;;
VBA;M20_Morsecode 227;Falsche Zeichen erkannt;Wrong characters recognized;Verkeerde tekens herkend;Mauvais caractères reconnus;;;
VBA;M20_Morsecode 231;Der Morsecode ist zu lang (;Morse code is too long (;Morsecode is te lang (;Le code Morse est trop long (;;;
VBA;M20_Morsecode 231;). Maximal 148 Abschnitte sind möglich.;). A maximum of 148 sections are possible.;). Er zijn maximaal 148 secties mogelijk.;). Un maximum de 148 sections sont possibles.;;;
VBA;M20_Morsecode 231;Morsecode zu lang;Morse code too long;Morsecode te lang;Code Morse trop long;;;
VBA;M20_Morsecode 313;Fehler die Bilder wurden nicht geladen. Bitte sicherstellen, dass sie in der 'MLL_pcf' Datei VOR dem Button (msoFormControl) stehen.;The images were not loaded. Please make sure that they are in the 'MLL_pcf' file BEFORE the button (msoFormControl).;De afbeeldingen zijn niet geladen. Zorg ervoor dat ze zich in het 'MLL_pcf'-bestand bevinden VOOR de button (msoFormControl).;Les images n'ont pas été chargées. Veuillez vous assurer qu'ils se trouvent dans le fichier 'MLL_pcf' AVANT le bouton (msoFormControl).;;;
VBA;M20_Morsecode 313;Fehler in Beispiel Datei;Error in example file;Fout in voorbeeldbestand;Erreur dans le fichier d'exemple;;;
VBA;M11_To_Prog_Gen 37;Fehler: Das Programm ';Error: the program ';Fout: het programma ';Erreur: le programme ';;;
VBA;M11_To_Prog_Gen 38;existiert nicht im Standard Verzeichnis:;does not exist in the standard directory:; bestaat niet in de standaardmap:;n'existe pas dans le répertoire standard:;;;
VBA;M11_To_Prog_Gen 40; nicht vorhanden; unavailable; is niet beschikbaar; non disponible;;;
VBA;M11_To_Prog_Gen 80;Fehler in Makro Zeile: Klammer zu fehlt;Error in macro line: closing bracket missing;Fout in macrolijn: sluithaak ontbreekt;Erreur de ligne de macro: parenthèse manquante;;;
VBA;M11_To_Prog_Gen 80;Interner Macro Fehler;Internal macro error;Interne macrofout;Erreur de macro interne;;;
VBA;M11_To_Prog_Gen 119;Soll die bestehende Beschreibung durch;Should the existing description replaced by;Moet de bestaande beschrijving vervangen worden door ';La description existante doit-elle;;;
VBA;M11_To_Prog_Gen 120;' ersetzt werden?;'?;'?;à remplacer?;;;
VBA;M11_To_Prog_Gen 122;Bestehende Beschreibung ersetzen?;Replace existing description?;Bestaande beschrijving vervangen?;Remplacer la description existante?;;;
VBA;M11_To_Prog_Gen 151;"Fehler in der markierten Spalte der Dauer Tabelle!|
  Ungültiger Eintrag: '";"Error in the marked column of the duration table! |
   Invalid entry: '";"Fout in de gemarkeerde kolom van de 'tijdsduurregel'! |
Ongeldige invoer: '";Erreur dans la colonne marquée du tableau de durée! Entrée non valide: ';;;
VBA;M11_To_Prog_Gen 157;"Folgende Bedingungen müssen erfüllt sein:|
 -Der Eintrag muss kleiner als 17 Minuten sein|
 -Es dürfen nur folgende Einheiten benutzt werden:|
   Min, Sek, Sec, sek, sec, Ms, ms|
 -Zwischen Zahl und Einheit muss ein Leerzeichen stehen";"The following conditions must be met:
  - The entry must be less than 17 minutes |
  - Only the following units may be used: |
     Min, sec, sec, sec, sec, ms, ms |
  - There must be a space between the number and the unit";"Aan de volgende voorwaarden moet worden voldaan:
- De invoer moet korter zijn dan 17 minuten |
- Alleen de volgende eenheden mogen worden gebruikt: |
   Min, Sek, Sec, sek, sec, Ms, ms |
- Er moet een spatie staan ??tussen het nummer en de eenheid";"Les conditions suivantes doivent être remplies: |
- L'entrée doit être inférieure à 17 minutes | 
- Seules les unités suivantes peuvent être utilisées: | 
   Min, sec, sec, sec, sec, ms, ms | 
- Il doit y avoir un espace entre le numéro et l'unité";;;
VBA;M11_To_Prog_Gen 158;Fehler in 'Dauer' Tabelle;Error in 'Duration' table;Fout in 'tijdsduurregel';Erreur dans le tableau «durée»;;;
VBA;M11_To_Prog_Gen 163;"Fehler: In der Dauer Tabelle dürfen keine Lücken sein|
|
Es müssen nicht alle Spalten der 'Dauer' Tabelle ausgefüllt werden. Bei Fehlenden Einträgen werden die Zeiten aus dem Anfang der Tabelle gelesen.";"Error: There must be no gaps in the duration table
|
It is not necessary to fill out all the columns in the 'Duration' table. If entries are missing, the times are read from the beginning of the table.";"Fout: Er mogen geen gaten in de 'Tijdsduurregel' zijn! |
|
Het is niet nodig om alle kolommen in de tabel 'Tijdsduurregel' in te vullen. Als vermeldingen ontbreken, worden de tijden vanaf het begin van de tabel gelezen.";"Erreur: il ne doit pas y avoir de lacunes dans le tableau de durée | 
| 
Il n'est pas nécessaire de remplir toutes les colonnes du tableau de ""durée"". Si des entrées sont manquantes, les heures sont lues depuis le début du tableau.";;;
VBA;M11_To_Prog_Gen 164;Lücke in der Dauer Tabelle entdeckt;Gap in the duration table discovered;Gat in 'Tijdsduurregel' gevonden;Lacune dans la table de durée découverte;;;
VBA;M11_To_Prog_Gen 165;Unbekannter Fehler in der 'Dauer' Spalte;Unknown error in the 'Duration' column;Onbekende fout in de kolom van de 'Tijdsduurregel';"Erreur inconnue dans la colonne ""Durée""";;;
VBA;M11_To_Prog_Gen 165;Internal Error:;Internal error:;Interne fout:;Erreur interne:;;;
VBA;M11_To_Prog_Gen 176;Fehler in 'Dauer' Reihe;Error in 'Duration' row;Fout in 'Tijdsduurregel';"Erreur dans la ligne ""durée""";;;
VBA;M11_To_Prog_Gen 192;Fehler die 'Dauer' Reihe darf keine leeren Zellen enthalten;Errors in the 'Duration' row cannot contain empty cells;Fouten in de regel 'Tijdsduur' mogen geen lege cellen voor komen;"Les erreurs dans la ligne ""Durée"" ne peuvent pas contenir de cellules vides";;;
VBA;M11_To_Prog_Gen 217;Fehler die Dauer in der markierten Zelle ist ungültig;Error: The duration in the selected cell is invalid;Fout: de tijdsduur in de geselecteerde cel is ongeldig;La durée de l'erreur dans la cellule sélectionnée n'est pas valide;;;
VBA;M11_To_Prog_Gen 235;"Wenn der Goto Mode aktiv ist, und mehrere Start Spalten vorhanden sind, dann muss eine Aktivierungsmethode angegeben werden sonst können die Einsprung Spalten nicht erreicht werden.|
|
Soll die Methode jetzt definiert weden?";"If the Goto Mode is active and there are several start columns, then an activation method must be specified otherwise the entry columns cannot be reached.
|
Should the method be defined now?";"Als de Goto-modus actief is en er zijn verschillende startkolommen, moet een activeringsmethode worden opgegeven, anders kunnen de invoerkolommen niet worden bereikt.
|
Moet de methode nu worden gedefinieerd?";"Si le mode Goto est actif et qu'il existe plusieurs colonnes de démarrage, une méthode d'activation doit être spécifiée, sinon les colonnes d'entrée ne peuvent pas être atteintes. | 
| 
La méthode doit-elle être définie maintenant?";;;
VBA;M11_To_Prog_Gen 236;Goto Aktivierung fehlt;Goto activation is missing;Goto activering ontbreekt;L'activation de Goto est manquante;;;
VBA;M11_To_Prog_Gen 245;"Es wurde noch kein Makroname eingegeben ;-(";"No macro name has been entered yet ;-(";"Er is nog geen macronaam ingevoerd ;-(";"Aucun nom de macro n'a encore été saisi ;-(";;;
VBA;M11_To_Prog_Gen 246;Bitte Makro name eingeben;Please enter macro name;Voer een macronaam in;Veuillez saisir le nom de la macro;;;
VBA;M11_To_Prog_Gen 253;Die LED Tabelle ist leer. Bitte die Felder mit einem 'x' markieren in denen die LEDs leuchten sein sollen;The LED table is empty. Please mark the fields with an 'x' in which the LEDs should light up;De LED-tabel is leeg. Markeer de velden met een 'x' waarin de LED's moeten branden;La table LED est vide. Veuillez marquer les champs avec un «x» dans lequel les LED doivent s'allumer;;;
VBA;M11_To_Prog_Gen 254;LED Tabelle leer;LED table is empty;LED-Tabel is leeg;Table LED vide;;;
VBA;M11_To_Prog_Gen 290;"Fehler: Das Prog_Generator Programm hat nicht die richtige Version.|
|
Es muss mindesten die Version ";"Error: The Prog_Generator program does not have the correct version. |
|
At version must be ";"Fout: Het programma Prog_Generator heeft niet de juiste versie! |
|
Bij versie moet ";"Erreur: Le programme Prog_Generator n'a pas la version correcte. | 
| 
Au moins la version doit être";;;
VBA;M11_To_Prog_Gen 290; haben; at least; tenminste; avoir;;;
VBA;M11_To_Prog_Gen 291;Falsche Prog_Generator Version;Wrong Prog_Generator version;Verkeerde Prog_Generator-versie;Mauvaise version de Prog_Generator;;;
VBA;M13_Goto_Act 58;"Falsche Parameter Anzahl in 'RandButton...()' Funktion ;-(|
Es müssen folgende zwei Parameter angegeben werden:|
  Flags, Timeout";"Wrong number of parameters in 'RandButton ... ()' function ;-( |
The following two parameters must be specified: |
   Flags, timeout";"Onjuist aantal parameters in de functie 'RandButton ... ()' ;-( 
De volgende twee parameters moeten worden gespecificeerd: 
  Flags, Time-out ";"Nombre de paramètres incorrect dans la fonction 'RandButton ... ()' ;-( | 
Les deux paramètres suivants doivent être spécifiés: | 
  Indicateurs, délai d'expiration";;;
VBA;M13_Goto_Act 59;Falsche Parameter Anzahl in;Wrong number of parameters in;Onjuist aantal parameters in;Nombre de paramètres incorrect dans;;;
VBA;M13_Goto_Act 125;"Falsche Parameter Anzahl in 'RandButton()' Funktion ;-(|
Es müssen folgende zwei Parameter angegeben werden:|
  Flags, Timeout";"Wrong number of parameters in 'RandButton ()' function.  ;-( |
|
The following two parameters must be specified: |
   Flags, timeout";"Onjuist aantal parameters in de functie 'RandButton ()' .  ;-( |
|
De volgende twee parameters moeten worden gespecificeerd: 
  Flags, Time-out """;"Nombre de paramètres incorrect dans la fonction 'RandButton ()' .  ;-( | 
Les deux paramètres suivants doivent être spécifiés: | 
   Indicateurs, délai d'expiration";;;
VBA;M13_Goto_Act 152;"Falsche Parameter Anzahl in 'Counter()' Funktion ;-(|
Es müssen folgende zwei Parameter angegeben werden:|
  MinTime, MaxTime";"Wrong number of parameters in 'Counter ()' function.   ;-( |
The following two parameters must be specified: |
   MinTime, MaxTime";"Onjuist aantal parameters in de functie 'Counter ()'.   ;-(  |
De volgende twee parameters moeten worden gespecificeerd: |
  MinTime, MaxTime """;"Nombre de paramètres incorrect dans la fonction 'Counter ()'.   ;-( |
Les deux paramètres suivants doivent être spécifiés: | 
   MinTime, MaxTime";;;
VBA;M14_Select_GotoAct 56;"Wenn der Goto Mode verwendet wird, dann kann das Muster an verschiedenen Stellen gestartet werden. Diese Spalten sind in der Tabelle mit nummerierten Pfeilen markiert.|
Mit diesem Dialog wird definiert wie die Startspalte im Betrieb ausgewählt wird.";"If the Goto Mode is used, the pattern can be started in different places. These columns are marked in the table with numbered arrows.|
This dialog defines how the start column is selected during operation.";"Als de Goto-modus wordt gebruikt, kan het patroon op verschillende plaatsen worden gestart. Deze kolommen zijn in de tabel gemarkeerd met genummerde pijlen. |
Dit dialoogvenster definieert hoe de startkolom wordt geselecteerd tijdens de bewerking.";"Si le mode Goto est utilisé, le motif peut être démarré à différents endroits. Ces colonnes sont marquées dans le tableau par des flèches numérotées. | 
Cette boîte de dialogue définit la manière dont la colonne de début est sélectionnée pendant l'opération.";;;
VBA;M15_Par_Description 26;Fehler: Der Parameter Name ';Error: The parameter name ';Fout: de parameternaam ';Erreur: le nom du paramètre ';;;
VBA;M15_Par_Description 26;' wurde nicht im Sheet ';' was not found in the sheet ';is niet gevonden in blad';«n'était pas sur la feuille»;;;
VBA;M15_Par_Description 26;' gefunden!;' !;' !;trouvé!;;;
VBA;M15_Par_Description 27;Internal Error;Internal Error;Internal Error;Erreur interne;;;
VBA;M16_Add_Del_Columns 62;Zum einfügen oder löschen von Spalten muss sich aktuelle Zelle innerhalb der Tabelle befinden.;To insert or delete columns, the current cell must be within the table.;Als u kolommen wilt invoegen of verwijderen, moet de huidige cel zich in de tabel bevinden.;Pour insérer ou supprimer des colonnes, la cellule actuelle doit se trouver dans le tableau.;;;
VBA;M16_Add_Del_Columns 62;Cursor außerhalb der Tabelle;Cursor outside the table;Cursor buiten de tabel;Curseur en dehors de la table;;;
VBA;M16_Add_Del_Columns 133;"Mit diesem Knopf wird eine Spalte in die Tabelle eingefügt.|
Die Spalte wird vor links neben der aktuellen Position eingefügt.";"This button inserts a column in the table.|
The column is inserted to the left of the current position.";"Met deze knop wordt een kolom in de tabel ingevoegd.
De kolom wordt links van de huidige positie ingevoegd. ";Ce bouton insère une colonne dans le tableau. | La colonne est insérée avant la gauche de la position actuelle.;;;
VBA;M16_Add_Del_Columns 134;Spalte in Tabelle einfügen;Insert column in table;Kolom in tabel invoegen;Insérer une colonne dans le tableau;;;
VBA;M16_Add_Del_Columns 136;"Mit diesem Knopf wird die Spalte in der Tabelle gelöscht|
in der sich der Cursor befindet.";"This button deletes the column in the table
in which the cursor is located.";"Met deze knop wordt de kolom verwijderdin de tabel
waarin de cursor zich bevindt. ";Ce bouton supprime la colonne du tableau dans laquelle se trouve le curseur.;;;
VBA;M16_Add_Del_Columns 137;Spalte in Tabelle löschen;Delete column in table;Kolom in tabel verwijderen;Supprimer la colonne du tableau;;;
VBA;M16_Add_Del_Columns 139;Achtung: Diese Meldung wird nur ein mal angezeigt;Attention: This message is only displayed once;Let op: Dit bericht wordt slechts eenmaal weergegeven!;Attention: ce message ne s'affiche qu'une seule fois;;;
VBA;M17_Import_a_Decode_Macro 10;Fehler beim Dekodieren des Makros;Macro decoding failed;Macrodecodering is mislukt;Le décodage des macros a échoué;;;
VBA;M17_Import_a_Decode_Macro 39;Fehler: Unbekannter Pattern Name ';Error: Unknown Pattern name ';Fout: Onbekende patroonnaam ';Erreur: Nom de modèle inconnu ';;;
VBA;M17_Import_a_Decode_Macro 53;Fehler: Unbekanter Pattern Typ ';Error: Unknown pattern type ';Fout: Onbekend patroontype ';Erreur: Type de modèle inconnu ';;;
VBA;M17_Import_a_Decode_Macro 197;"Fehler beim importieren des Makros aufgetreten ;-(|
|
Das Macro entspricht leider nicht genau dem original Macro.|
Problem bitte an Hardi melden...";"An error occurred while importing the macro ;-( |
|
Unfortunately, the macro does not exactly match the original macro
Please report the problem to Hardi ";"Er is een fout opgetreden bij het importeren van de macro!  ;-( |
|
Helaas komt de macro niet exact overeen met de originele macro. |
Meld het probleem aan Hardi ... ";"Une erreur s'est produite lors de l'importation de la macro ;-( | 
| 
La macro n'est pas exactement la même que la macro d'origine. | 
??Veuillez signaler le problème à Hardi ...";;;
VBA;M17_Import_a_Decode_Macro 198;Interne Fehler beim importieren des Macros;Internal errors when importing the macro;Interne fouten bij het importeren van de macro;Erreurs internes lors de l'importation de la macro;;;
VBA;M17_Import_a_Decode_Macro 282;"Soll die Zeile in das aktuelle Blatt eingefügt werden?|
|
Ja: Die Daten in diesem Blatt werden überschrieben|
Nein: Es wird ein neues Blatt angelegt";"Should the line be inserted in the current sheet?
|
Yes: The data in this sheet will be overwritten|
No:  A new sheet is created";"Moet de regel in het huidige blad worden ingevoegd? |
|
Ja:       De gegevens in dit blad worden overschreven.|
Nee:  Er wordt een nieuw blad gemaakt.";"La ligne doit-elle être insérée dans la feuille actuelle? | 
| 
Oui:  Les données de cette feuille seront écrasées | 
Non: Une nouvelle feuille sera créée";;;
VBA;M17_Import_a_Decode_Macro 283;Daten in aktuelles oder neues Blatt einfügen;Insert data in current or new sheet;Gegevens invoegen in huidig ??of in nieuw blad;Insérer des données dans la feuille actuelle ou nouvelle;;;
VBA;M12_Copy_Prog 23;Fehler: Die Datei oder das Verzeichnis ';Error: The file or directory ';Fout: Het bestand of de map ';Erreur: Le fichier ou le répertoire ';;;
VBA;M12_Copy_Prog 23;' ist nicht im Verzeichnis;' doesn't exist in the directory;' bestaat niet in de map!;' n'est pas dans le répertoire;;;
VBA;M12_Copy_Prog 25;vorhanden.; ; ;disponible.;;;
VBA;M12_Copy_Prog 25;Fehler beim kopieren;Copy failed;Kopiëren mislukt;La copie a échoué;;;
VBA;M12_Copy_Prog 42;Es ist ein Fehler beim kopieren der Datei oder des Verzeichnisses ';There is an error copying the file or directory ';Er is een fout bij het kopiëren van het bestand of de map ';Une erreur s'est produite lors de la copie du fichier ou du répertoire ';;;
VBA;M12_Copy_Prog 42;' vom Verzeichnis;' from the directory;' uit de map;' du répertoire;;;
VBA;M12_Copy_Prog 44;nach ';to ';naar ';après ';;;
VBA;M12_Copy_Prog 44;' aufgetreten;' occurred;' opgetreden;' s'est produit;;;
VBA;M12_Copy_Prog 59;"Fehler: Die Variable 'USERPROFILE' ist nicht definiert ;-(|
|
Das Programm wird nach 'C:";"Error: The variable' USERPROFILE 'is not defined ;-( |
|
The program is copied to 'C:";"Fout: De variabele 'USERPROFILE' is niet gedefinieerd!  ;-(  |
|
Het programma wordt gekopieerd naar 'C: ";"Erreur: La variable 'USERPROFILE' n'est pas définie ;-( | 
| 
Le programme est après 'C:";;;
VBA;M12_Copy_Prog 59;' kopiert.;'.;'.;' copié.;;;
VBA;M12_Copy_Prog 60;Fehler beim kopieren des LED Programmiertool;Error copying the LED programming tool;Fout bij het kopiëren van het LED-programmeergereedschap;Erreur lors de la copie de l'outil de programmation LED;;;
VBA;M12_Copy_Prog 98;Achtung: Die Datei ';Attention: The file ';Let op: Het bestand ';Attention: Le fichier ';;;
VBA;M12_Copy_Prog 98;' existiert bereits im Verzeichnis;'already exists in the directory;bestaat al in de map;existe déjà dans le répertoire;;;
VBA;M12_Copy_Prog 101;Das existierende Programm wurde unter dem Namen ';"The existing program was saved to |
'";"Het bestaande programma is opgeslagen in 
'";Le programme existant s'appelait «;;;
VBA;M12_Copy_Prog 101;' gesichert.;'.;'.;' sécurisé.;;;
VBA;M12_Copy_Prog 104;Dieser Fehler tritt auf wenn das Programm mehrfach aus dem extras Verzeichnis der Bibliothek gestartet wird.;This error occurs when the program is started several times from the 'extras' directory of the library.;Deze fout treedt op wanneer het programma meerdere keren wordt gestart vanuit de map 'extra's' in de Arduino bibliotheek.;Cette erreur se produit lorsque le programme est démarré plusieurs fois à partir du répertoire extras de la bibliothèque.;;;
VBA;M12_Copy_Prog 108;"Das Programm muss nur beim ersten mal nach der Installation der MobaLedLib aus dem Bibliotheksverzeichnis gestartet werden. Dabei wird es in das oben genannte Verzeichnis kopiert damit die Bibliothek unverändert bleibt.|
Im folgenden wird ein Link auf dem Desktop kreiert über den das Programm in Zukunft gestartet wird.";"The program only needs to be started once from the library directory after installing the MobaLedLib. It is copied into the above directory so that the library remains unchanged.|
In the following a link is created on the desktop via which the program will be started in the future.";"Het programma hoeft slechts eenmaal te worden gestart vanuit de bibliotheekmap na installatie van MobaLedLib. Het wordt gekopieerd naar de bovenstaande map zodat de bibliotheek ongewijzigd blijft. |
Vervolgens wordt een snelkoppeling op het bureaublad gemaakt waarmee het programma in de toekomst kan worden gestart.";"Le programme doit uniquement être démarré à partir du répertoire de la bibliothèque la première fois après l'installation de MobaLedLib. Il est copié dans le répertoire ci-dessus afin que la bibliothèque reste inchangée. |
Dans ce qui suit, un lien est créé sur le bureau via lequel le programme sera démarré à l'avenir.";;;
VBA;M12_Copy_Prog 121;Das Programm wird unter dem Namen ';The program is saved with the new name ';Het programma wordt opgeslagen met de nieuwe naam ';Le programme s'appelle ';;;
